student_id,activity,estimated_gain,observed_activity,observed_gain
10644,Application Exercise,7.3081025941267255,Advanced Practice,6.44
10644,Critical Thinking Activity,5.327386122342565,Advanced Practice,6.44
10644,Advanced Practice,5.713903818801487,Advanced Practice,6.44
10645,Concept Review,0.5233800797601296,Practice Questions,1.28
10645,Practice Questions,1.0279625895031548,Practice Questions,1.28
10645,Application Exercise,0.9710133289657241,Practice Questions,1.28
10645,Critical Thinking Activity,1.3828943654681551,Practice Questions,1.28
10645,Advanced Practice,1.3586733057803828,Practice Questions,1.28
10646,Concept Review,6.194363435445132,Concept Review,5.59
10646,Practice Questions,5.8770582354266185,Concept Review,5.59
10646,Application Exercise,5.752470714298492,Concept Review,5.59
10646,Critical Thinking Activity,6.077565261414505,Concept Review,5.59
10646,Advanced Practice,6.055263095342868,Concept Review,5.59
10647,Concept Review,2.3297482411763095,Advanced Practice,4.64
10647,Practice Questions,2.886782922467996,Advanced Practice,4.64
10647,Application Exercise,3.7707154197227375,Advanced Practice,4.64
10647,Critical Thinking Activity,2.781799011190662,Advanced Practice,4.64
10647,Advanced Practice,2.8151749903709398,Advanced Practice,4.64
10648,Concept Review,5.3191350591248,Advanced Practice,3.6
10648,Practice Questions,5.961184369046004,Advanced Practice,3.6
10648,Application Exercise,6.060190058945002,Advanced Practice,3.6
10648,Critical Thinking Activity,5.01150271017395,Advanced Practice,3.6
10648,Advanced Practice,5.39972858518901,Advanced Practice,3.6
10649,Concept Review,3.438805563236729,Critical Thinking Activity,3.36
10649,Practice Questions,3.5750636049046243,Critical Thinking Activity,3.36
10649,Application Exercise,4.1371048997966,Critical Thinking Activity,3.36
10649,Critical Thinking Activity,3.4602590359165593,Critical Thinking Activity,3.36
10649,Advanced Practice,4.031933436380767,Critical Thinking Activity,3.36
10650,Concept Review,1.18821908266131,Advanced Practice,3.75
10650,Practice Questions,2.1787364369901114,Advanced Practice,3.75
10650,Application Exercise,3.4434324938194423,Advanced Practice,3.75
10650,Critical Thinking Activity,2.0362900722774104,Advanced Practice,3.75
10650,Advanced Practice,2.353167604890041,Advanced Practice,3.75
10651,Concept Review,3.6530395410844996,Practice Questions,3.83
10651,Practice Questions,3.3782612489046686,Practice Questions,3.83
10651,Application Exercise,4.475530057106525,Practice Questions,3.83
10651,Critical Thinking Activity,3.9241250803283347,Practice Questions,3.83
10651,Advanced Practice,3.2186746149301406,Practice Questions,3.83
10652,Concept Review,4.971334506913166,Critical Thinking Activity,4.88
10652,Practice Questions,4.838405409406298,Critical Thinking Activity,4.88
10652,Application Exercise,6.180563501512636,Critical Thinking Activity,4.88
10652,Critical Thinking Activity,5.007182526225864,Critical Thinking Activity,4.88
10652,Advanced Practice,5.44841112481148,Critical Thinking Activity,4.88
10653,Concept Review,6.22257049856027,Application Exercise,6.05
10653,Practice Questions,5.2476164076440295,Application Exercise,6.05
10653,Application Exercise,5.145632349652673,Application Exercise,6.05
10653,Critical Thinking Activity,5.237198143676128,Application Exercise,6.05
10653,Advanced Practice,5.178649499594705,Application Exercise,6.05
10654,Concept Review,1.1921735266535478,Advanced Practice,2.39
10654,Practice Questions,2.387192024861664,Advanced Practice,2.39
10654,Application Exercise,2.293669018305608,Advanced Practice,2.39
10654,Critical Thinking Activity,1.7620527504767562,Advanced Practice,2.39
10654,Advanced Practice,1.9636298135724755,Advanced Practice,2.39
10655,Concept Review,4.652005871490392,Concept Review,2.44
10655,Practice Questions,4.13765780970825,Concept Review,2.44
10655,Application Exercise,5.368068610012758,Concept Review,2.44
10655,Critical Thinking Activity,5.200866762403934,Concept Review,2.44
10655,Advanced Practice,4.5071189657683615,Concept Review,2.44
10656,Concept Review,5.007907875129783,Concept Review,4.2
10656,Practice Questions,4.146795372823787,Concept Review,4.2
10656,Application Exercise,4.780970421579699,Concept Review,4.2
10656,Critical Thinking Activity,4.754254323017603,Concept Review,4.2
10656,Advanced Practice,4.803493642647642,Concept Review,4.2
10657,Concept Review,3.874798325380068,Critical Thinking Activity,6.44
10657,Practice Questions,4.123788130512016,Critical Thinking Activity,6.44
10657,Application Exercise,4.942857689338821,Critical Thinking Activity,6.44
10657,Critical Thinking Activity,4.335792506834339,Critical Thinking Activity,6.44
10657,Advanced Practice,4.1791622581798755,Critical Thinking Activity,6.44
10658,Concept Review,2.514468522937719,Advanced Practice,1.69
10658,Practice Questions,2.8434306158631317,Advanced Practice,1.69
10658,Application Exercise,3.6711807832020193,Advanced Practice,1.69
10658,Critical Thinking Activity,2.987591271941122,Advanced Practice,1.69
10658,Advanced Practice,2.6953577447142147,Advanced Practice,1.69
10659,Concept Review,3.8322842514003765,Concept Review,3.59
10659,Practice Questions,3.6838871416829355,Concept Review,3.59
10659,Application Exercise,3.6095427806985185,Concept Review,3.59
10659,Critical Thinking Activity,3.77703074820462,Concept Review,3.59
10659,Advanced Practice,3.565108560166913,Concept Review,3.59
10660,Concept Review,5.383886025559718,Application Exercise,4.3
10660,Practice Questions,4.564345750528073,Application Exercise,4.3
10660,Application Exercise,5.281109058276384,Application Exercise,4.3
10660,Critical Thinking Activity,5.556018375620144,Application Exercise,4.3
10660,Advanced Practice,5.0907656320365735,Application Exercise,4.3
10661,Concept Review,1.681427940154006,Advanced Practice,2.12
10661,Practice Questions,2.6448952938499293,Advanced Practice,2.12
10661,Application Exercise,3.271762809366122,Advanced Practice,2.12
10661,Critical Thinking Activity,2.601887050332397,Advanced Practice,2.12
10661,Advanced Practice,2.0822539882586595,Advanced Practice,2.12
10662,Concept Review,5.448053808904422,Concept Review,4.18
10662,Practice Questions,5.322806719313421,Concept Review,4.18
10662,Application Exercise,6.3643684187839895,Concept Review,4.18
10662,Critical Thinking Activity,5.244916830461447,Concept Review,4.18
10662,Advanced Practice,4.971827955327679,Concept Review,4.18
10663,Concept Review,4.114091141956993,Critical Thinking Activity,5.4
10663,Practice Questions,3.915107951874095,Critical Thinking Activity,5.4
10663,Application Exercise,4.7854875071385,Critical Thinking Activity,5.4
10663,Critical Thinking Activity,4.603631864503811,Critical Thinking Activity,5.4
10663,Advanced Practice,4.947662532036336,Critical Thinking Activity,5.4
10664,Concept Review,5.8442108894982425,Advanced Practice,5.81
10664,Practice Questions,5.367392127213574,Advanced Practice,5.81
10664,Application Exercise,5.69954496738106,Advanced Practice,5.81
10664,Critical Thinking Activity,5.630629942330938,Advanced Practice,5.81
10664,Advanced Practice,5.615455253123524,Advanced Practice,5.81
10665,Concept Review,5.051400856072206,Advanced Practice,6.17
10665,Practice Questions,5.286535058522977,Advanced Practice,6.17
10665,Application Exercise,6.644285468788063,Advanced Practice,6.17
10665,Critical Thinking Activity,5.442812584845359,Advanced Practice,6.17
10665,Advanced Practice,5.239916265401966,Advanced Practice,6.17
10666,Concept Review,3.1905053299565496,Critical Thinking Activity,2.04
10666,Practice Questions,3.3089934431531995,Critical Thinking Activity,2.04
10666,Application Exercise,3.6688119713396463,Critical Thinking Activity,2.04
10666,Critical Thinking Activity,3.374594547825492,Critical Thinking Activity,2.04
10666,Advanced Practice,3.7224660955379494,Critical Thinking Activity,2.04
10667,Concept Review,4.984090502609481,Advanced Practice,4.16
10667,Practice Questions,4.821740008162365,Advanced Practice,4.16
10667,Application Exercise,5.6304339666756515,Advanced Practice,4.16
10667,Critical Thinking Activity,4.708698543868113,Advanced Practice,4.16
10667,Advanced Practice,4.890354565185197,Advanced Practice,4.16
10668,Concept Review,3.5514186261490277,Application Exercise,3.57
10668,Practice Questions,3.458716524445036,Application Exercise,3.57
10668,Application Exercise,3.792866412362889,Application Exercise,3.57
10668,Critical Thinking Activity,4.036931732542514,Application Exercise,3.57
10668,Advanced Practice,3.8132869709178685,Application Exercise,3.57
10669,Concept Review,5.384755681294882,Critical Thinking Activity,5.52
10669,Practice Questions,4.943662717516574,Critical Thinking Activity,5.52
10669,Application Exercise,5.55519442722233,Critical Thinking Activity,5.52
10669,Critical Thinking Activity,4.6796318250625735,Critical Thinking Activity,5.52
10669,Advanced Practice,4.821210519108145,Critical Thinking Activity,5.52
10670,Concept Review,4.857855371089928,Application Exercise,4.22
10670,Practice Questions,5.142990849267529,Application Exercise,4.22
10670,Application Exercise,5.183531358069839,Application Exercise,4.22
10670,Critical Thinking Activity,5.3422817954865724,Application Exercise,4.22
10670,Advanced Practice,5.145770221296327,Application Exercise,4.22
10671,Concept Review,3.2099982460032477,Application Exercise,4.85
10671,Practice Questions,3.2861914838619892,Application Exercise,4.85
10671,Application Exercise,3.5237834456618167,Application Exercise,4.85
10671,Critical Thinking Activity,3.386629653575035,Application Exercise,4.85
10671,Advanced Practice,3.0864431465238913,Application Exercise,4.85
10672,Concept Review,1.1591331489657506,Critical Thinking Activity,3.6
10672,Practice Questions,1.5771063822883975,Critical Thinking Activity,3.6
10672,Application Exercise,2.890091801581525,Critical Thinking Activity,3.6
10672,Critical Thinking Activity,1.9353571339322426,Critical Thinking Activity,3.6
10672,Advanced Practice,1.7731303310347502,Critical Thinking Activity,3.6
10673,Concept Review,2.340448548990005,Critical Thinking Activity,0.79
10673,Practice Questions,1.7122550217372405,Critical Thinking Activity,0.79
10673,Application Exercise,2.0835261734014074,Critical Thinking Activity,0.79
10673,Critical Thinking Activity,2.0894302955068516,Critical Thinking Activity,0.79
10673,Advanced Practice,2.228605361622355,Critical Thinking Activity,0.79
10674,Concept Review,5.111212648577256,Critical Thinking Activity,4.93
10674,Practice Questions,5.794004351174624,Critical Thinking Activity,4.93
10674,Application Exercise,6.487572061626297,Critical Thinking Activity,4.93
10674,Critical Thinking Activity,5.32811110345328,Critical Thinking Activity,4.93
10674,Advanced Practice,5.768588204420919,Critical Thinking Activity,4.93
10675,Concept Review,3.5631609318327193,Critical Thinking Activity,3.3
10675,Practice Questions,3.532255156524974,Critical Thinking Activity,3.3
10675,Application Exercise,4.713457326863339,Critical Thinking Activity,3.3
10675,Critical Thinking Activity,3.679706451690188,Critical Thinking Activity,3.3
10675,Advanced Practice,4.237370687606407,Critical Thinking Activity,3.3
10676,Concept Review,2.421259621384558,Advanced Practice,7.46
10676,Practice Questions,3.6490084810988015,Advanced Practice,7.46
10676,Application Exercise,4.101583464865999,Advanced Practice,7.46
10676,Critical Thinking Activity,3.030833838784951,Advanced Practice,7.46
10676,Advanced Practice,3.475912837240431,Advanced Practice,7.46
10677,Concept Review,3.7788750268114475,Advanced Practice,3.25
10677,Practice Questions,3.8604389864932767,Advanced Practice,3.25
10677,Application Exercise,4.264077045673895,Advanced Practice,3.25
10677,Critical Thinking Activity,3.5249884108945406,Advanced Practice,3.25
10677,Advanced Practice,4.17430019982105,Advanced Practice,3.25
10678,Concept Review,3.063609316261786,Practice Questions,5.75
10678,Practice Questions,2.7975653482395053,Practice Questions,5.75
10678,Application Exercise,2.331573375261806,Practice Questions,5.75
10678,Critical Thinking Activity,2.6722550070102766,Practice Questions,5.75
10678,Advanced Practice,2.953481970704247,Practice Questions,5.75
10679,Concept Review,0.9071159651441962,Advanced Practice,0.01
10679,Practice Questions,1.2058703743012433,Advanced Practice,0.01
10679,Application Exercise,2.386992924845342,Advanced Practice,0.01
10679,Critical Thinking Activity,1.5102520992133162,Advanced Practice,0.01
10679,Advanced Practice,2.084536384187128,Advanced Practice,0.01
10680,Concept Review,4.4970933801920605,Concept Review,3.36
10680,Practice Questions,4.639904420815268,Concept Review,3.36
10680,Application Exercise,6.060640861975074,Concept Review,3.36
10680,Critical Thinking Activity,4.98602976963185,Concept Review,3.36
10680,Advanced Practice,4.837587692173137,Concept Review,3.36
10681,Concept Review,2.4764511288425766,Advanced Practice,2.01
10681,Practice Questions,3.1559144762804614,Advanced Practice,2.01
10681,Application Exercise,2.943771671715429,Advanced Practice,2.01
10681,Critical Thinking Activity,3.0637980729287735,Advanced Practice,2.01
10681,Advanced Practice,2.912494724255869,Advanced Practice,2.01
10682,Concept Review,2.1629652318233177,Critical Thinking Activity,1.13
10682,Practice Questions,2.398455967996316,Critical Thinking Activity,1.13
10682,Application Exercise,3.761219277370922,Critical Thinking Activity,1.13
10682,Critical Thinking Activity,2.5593564507905135,Critical Thinking Activity,1.13
10682,Advanced Practice,3.0127852227609795,Critical Thinking Activity,1.13
10683,Concept Review,3.45762863237075,Application Exercise,2.91
10683,Practice Questions,2.8794629177611517,Application Exercise,2.91
10683,Application Exercise,3.0795763866607855,Application Exercise,2.91
10683,Critical Thinking Activity,3.2243852890966105,Application Exercise,2.91
10683,Advanced Practice,3.1881799806881115,Application Exercise,2.91
10684,Concept Review,4.229950520472511,Concept Review,3.71
10684,Practice Questions,4.295476011045711,Concept Review,3.71
10684,Application Exercise,4.50918808876928,Concept Review,3.71
10684,Critical Thinking Activity,5.0921939405284515,Concept Review,3.71
