student_id,age,gender,class_year,previous_gpa,prior_course_grade,attendance_rate,absence_hours,study_hours_week,weekly_questions,quiz_average,assignment_average,assignment_on_time,midterm,practice_test_score,lms_login_count,video_watch_minutes,motivation,self_efficacy,academic_anxiety,time_management,self_regulation,preferred_learning_type,recommendation_completion_rate,conceptual_understanding,problem_solving,application_skills,critical_thinking,advanced_topics,weakest_topic,learning_risk_score,learning_risk_level,recommended_activity,recommended_duration_min,expected_learning_gain,final_grade
10602,19,F,2,1.61,52.3,67.4,18.3,1.4,115,45.3,41.6,49.3,27.2,47.8,6,291,2.17,1.51,3.09,1.18,1.04,Video,9.2,53.6,57.2,55.9,57.1,47.1,Advanced Topics,59.7,Medium,Advanced Practice,25,0.9,37.1
10603,23,F,2,3.05,69.6,56.4,22.3,0.5,113,56.2,53.7,62.0,42.0,52.6,3,126,1.0,2.35,2.71,1.11,1.0,Video,31.4,67.9,56.9,66.8,64.5,46.0,Advanced Topics,53.6,Medium,Advanced Practice,35,1.0,39.6
10604,24,M,1,2.2,73.0,90.7,5.2,7.2,310,85.4,80.8,97.4,77.3,77.2,22,448,3.48,3.71,1.97,3.5,3.68,Video,62.4,94.1,86.1,78.9,94.2,84.6,Application Skills,20.8,Low,Application Exercise,20,4.52,79.6
10605,22,M,1,2.69,37.4,85.6,8.6,11.2,344,81.3,71.0,83.4,85.6,77.3,33,362,3.26,4.13,2.21,2.98,2.9,Video,56.9,100.0,76.1,77.6,80.7,99.9,Problem Solving,20.6,Low,Practice Questions,25,2.07,74.3
10606,26,F,3,2.78,77.6,59.8,25.5,3.4,171,80.8,73.1,74.1,70.3,66.8,17,265,2.57,2.83,2.2,2.56,2.38,Video,31.7,87.4,80.4,69.5,67.2,75.6,Critical Thinking,34.2,Low,Critical Thinking Activity,20,2.0,62.8
10607,20,M,1,2.97,61.0,69.9,13.9,3.1,192,64.3,60.7,61.2,57.6,56.2,20,209,2.63,2.67,4.3,2.9,2.31,Video,22.6,60.8,62.3,73.9,58.8,70.2,Critical Thinking,44.6,Medium,Critical Thinking Activity,25,4.96,56.5
10608,19,F,2,2.84,73.0,86.5,8.4,6.2,277,83.7,84.3,88.3,100.0,79.8,33,377,3.51,3.62,3.68,2.31,3.34,Video,55.3,100.0,80.8,87.3,72.1,80.0,Critical Thinking,21.3,Low,Critical Thinking Activity,25,5.08,77.9
10609,18,M,2,1.43,49.4,99.8,3.1,1.1,179,63.9,71.2,87.2,50.8,42.9,21,289,3.22,2.37,1.93,3.39,3.28,Video,45.6,69.0,50.5,66.6,45.4,56.2,Critical Thinking,37.2,Medium,Critical Thinking Activity,25,0.08,64.2
10610,25,F,1,2.28,50.7,75.2,15.2,0.5,175,48.7,58.6,76.5,46.2,52.2,9,163,2.97,2.76,3.73,2.42,2.9,Video,34.6,57.1,51.9,58.9,45.5,30.5,Advanced Topics,51.0,Medium,Advanced Practice,35,4.96,47.6
10611,23,M,4,2.29,60.9,87.1,8.8,7.9,356,89.5,61.6,83.9,70.7,75.4,28,374,3.28,2.71,2.83,3.93,3.63,Video,57.7,91.8,87.7,92.6,81.7,80.9,Advanced Topics,26.7,Low,Advanced Practice,20,6.16,73.5
10612,21,F,1,3.51,55.9,59.9,23.2,0.5,26,65.1,65.1,63.8,59.8,68.3,13,118,1.28,2.4,2.6,3.0,1.95,Video,22.3,59.4,63.6,70.9,85.5,64.7,Conceptual Understanding,43.9,Medium,Concept Review,35,1.4,53.6
10613,22,F,2,2.5,66.1,76.3,15.6,6.9,230,80.8,74.4,91.2,90.1,68.6,19,260,2.23,3.93,2.41,2.67,2.7,Video,35.1,100.0,93.4,79.4,83.2,86.4,Application Skills,23.6,Low,Application Exercise,20,4.06,70.9
10614,19,F,2,3.21,70.7,88.9,3.9,6.8,214,82.2,78.5,71.1,62.6,68.6,30,401,2.14,2.6,2.58,2.05,2.69,Video,35.4,74.2,79.0,78.5,91.0,59.4,Advanced Topics,30.1,Low,Advanced Practice,30,1.7,70.9
10615,27,F,1,4.0,85.1,93.9,0.6,4.7,217,90.3,83.2,90.0,92.6,73.9,12,330,3.52,3.63,3.34,3.58,3.31,Video,58.8,100.0,88.9,87.9,100.0,96.3,Application Skills,18.4,Low,Application Exercise,30,3.6,86.2
10616,22,M,1,1.84,53.0,58.0,23.1,0.5,75,53.0,67.8,52.7,45.8,47.0,12,118,2.55,1.68,3.06,2.02,1.69,Video,31.7,67.1,57.0,72.7,59.2,39.5,Advanced Topics,53.3,Medium,Advanced Practice,25,4.31,45.3
10617,22,M,3,2.86,83.1,98.7,0.0,14.9,480,100.0,100.0,96.9,100.0,100.0,43,427,4.08,4.75,1.77,5.0,4.54,Video,74.4,100.0,100.0,99.7,95.4,100.0,Critical Thinking,4.1,Low,Critical Thinking Activity,30,5.43,99.8
10618,23,F,4,3.13,72.5,86.3,10.0,6.8,268,71.7,81.0,84.4,97.0,84.3,29,391,2.43,3.81,1.39,3.54,2.38,Video,42.3,79.9,95.1,73.8,89.0,100.0,Application Skills,19.9,Low,Application Exercise,25,0.18,73.7
10619,23,F,1,2.91,70.9,90.2,7.8,6.3,178,77.7,87.2,85.7,68.3,97.5,10,393,4.15,4.46,2.18,3.92,3.6,Video,78.6,88.8,99.8,72.9,94.3,87.4,Application Skills,20.0,Low,Application Exercise,20,5.14,90.6
10620,22,M,3,3.62,92.2,100.0,0.0,14.6,420,100.0,98.2,100.0,100.0,100.0,48,536,3.76,5.0,1.7,4.09,4.32,Video,81.2,100.0,100.0,100.0,97.0,100.0,Critical Thinking,3.4,Low,Critical Thinking Activity,25,5.78,100.0
10621,20,M,3,1.53,59.8,87.2,6.3,9.2,324,68.2,68.0,69.5,41.9,60.1,20,515,4.13,3.17,3.72,3.8,3.67,Video,50.3,64.1,66.0,65.3,59.0,66.3,Critical Thinking,38.1,Medium,Critical Thinking Activity,25,6.09,67.3
10622,23,M,4,2.89,40.3,66.9,18.1,4.3,41,71.9,62.9,61.2,48.1,63.8,13,34,2.77,2.83,2.33,2.65,1.99,Practice,39.4,65.7,46.9,62.4,42.1,62.6,Critical Thinking,43.4,Medium,Critical Thinking Activity,30,2.59,48.9
10623,26,F,2,1.77,54.3,75.9,13.4,2.7,190,62.5,71.2,70.2,48.8,56.7,13,253,3.15,2.49,2.65,2.99,2.82,Video,30.9,55.0,59.3,74.1,51.6,60.8,Critical Thinking,43.5,Medium,Critical Thinking Activity,25,2.31,55.4
10624,24,F,2,2.24,59.1,61.6,21.4,2.7,150,60.4,81.2,68.4,71.6,57.6,15,232,2.77,3.24,3.27,1.56,2.26,Video,30.0,72.3,83.1,66.7,61.2,65.0,Critical Thinking,39.6,Medium,Critical Thinking Activity,25,4.03,59.2
10625,25,M,2,2.47,31.3,62.6,21.7,0.5,179,53.2,54.4,65.8,39.6,51.2,19,232,2.01,1.96,3.34,2.26,1.3,Video,32.0,50.6,39.9,46.3,50.3,49.8,Problem Solving,57.7,Medium,Practice Questions,25,1.94,33.4
10626,20,F,3,2.05,85.1,86.1,7.3,9.3,314,97.8,94.5,95.9,81.6,91.6,34,422,3.83,4.3,2.44,3.98,3.58,Video,57.1,81.8,96.2,98.4,91.4,100.0,Conceptual Understanding,13.8,Low,Concept Review,25,3.34,92.9
10627,19,M,4,3.13,87.6,85.7,9.8,11.7,276,99.0,98.6,77.9,91.4,87.0,37,497,3.88,4.05,3.15,3.63,3.68,Video,54.3,100.0,100.0,100.0,98.3,100.0,Critical Thinking,11.5,Low,Critical Thinking Activity,30,6.18,98.7
10628,21,F,1,4.0,81.1,69.6,17.6,6.5,263,85.2,90.8,72.1,85.8,84.6,25,384,4.22,4.28,3.91,3.62,3.98,Video,69.1,100.0,90.1,92.6,89.9,99.6,Critical Thinking,19.3,Low,Critical Thinking Activity,30,5.49,96.7
10629,22,M,2,2.68,72.4,100.0,0.0,0.5,251,72.7,59.1,89.9,66.7,71.6,28,248,2.48,2.69,3.53,2.91,3.56,Video,28.9,52.7,75.3,81.9,60.8,64.2,Conceptual Understanding,36.5,Medium,Concept Review,25,3.46,61.2
10630,24,F,4,1.65,49.4,45.0,32.9,5.2,209,87.4,77.8,63.7,63.2,64.7,9,235,3.29,2.35,2.75,2.89,2.82,Video,42.2,75.6,75.0,46.5,80.8,57.4,Application Skills,37.1,Medium,Application Exercise,25,3.6,63.5
10631,18,M,4,2.12,55.3,100.0,0.0,6.9,208,73.2,87.2,82.1,77.1,55.2,18,287,3.8,2.85,1.92,3.01,3.23,Video,65.1,86.0,85.4,70.2,81.9,73.0,Application Skills,22.5,Low,Application Exercise,25,2.86,81.5
10632,25,F,4,3.13,100.0,100.0,0.0,8.4,327,81.5,88.9,88.8,87.3,89.0,36,331,3.7,4.27,1.73,4.32,3.53,Video,62.8,85.9,100.0,91.1,87.2,95.5,Conceptual Understanding,13.5,Low,Concept Review,25,3.83,90.1
10633,21,M,3,2.99,74.2,87.4,8.8,4.1,206,77.2,79.5,83.3,72.9,76.3,29,379,3.39,3.48,3.23,3.35,3.88,Video,54.3,91.7,80.9,91.9,70.0,67.1,Advanced Topics,29.0,Low,Advanced Practice,20,4.61,73.5
10634,21,F,2,2.78,70.4,84.7,6.9,6.0,219,76.8,78.1,80.3,71.2,76.6,30,295,3.51,3.08,2.14,2.54,3.01,Video,58.6,84.4,99.2,81.2,89.9,79.1,Advanced Topics,30.3,Low,Advanced Practice,20,3.77,64.2
10635,19,M,3,1.95,55.2,81.7,10.7,1.3,203,46.1,63.4,74.2,42.5,61.0,17,124,2.13,2.78,2.95,3.28,2.4,Practice,36.2,56.6,49.6,55.6,59.6,56.0,Problem Solving,46.1,Medium,Practice Questions,25,4.7,59.4
10636,18,M,3,2.22,30.0,69.7,17.7,5.8,154,57.1,58.0,69.8,38.1,59.9,24,225,2.95,1.88,2.65,2.81,3.42,Video,51.0,57.8,66.4,48.6,49.2,44.2,Advanced Topics,47.7,Medium,Advanced Practice,25,4.45,52.9
10637,23,M,1,2.13,32.7,60.8,19.9,2.2,53,57.6,49.1,55.3,54.8,40.7,3,64,2.28,2.12,2.81,1.82,2.06,Video,23.8,62.0,50.8,63.5,46.9,47.1,Critical Thinking,49.5,Medium,Critical Thinking Activity,30,3.36,42.7
10638,22,M,2,3.74,87.2,91.7,4.4,11.4,331,100.0,100.0,86.7,98.4,91.4,40,558,2.93,4.79,1.0,4.62,4.03,Video,72.0,100.0,93.8,100.0,98.6,96.8,Problem Solving,3.5,Low,Practice Questions,20,5.36,100.0
10639,19,M,3,1.7,52.1,61.5,20.9,2.3,51,57.6,55.3,65.2,30.9,51.8,11,179,1.74,1.94,3.11,2.57,1.58,Video,17.8,54.0,48.5,48.8,57.2,46.8,Advanced Topics,54.3,Medium,Advanced Practice,35,3.07,45.2
10640,19,M,1,3.13,70.7,89.2,4.8,0.5,176,71.3,72.1,83.9,48.9,56.6,31,379,2.58,2.84,3.2,2.47,3.49,Video,45.3,77.9,68.6,73.4,85.0,41.9,Advanced Topics,39.1,Medium,Advanced Practice,25,4.57,65.7
10641,21,F,3,2.94,89.6,72.7,19.6,13.0,422,81.1,98.3,100.0,91.9,79.7,23,387,4.29,4.69,1.92,3.64,4.01,Video,70.0,100.0,100.0,100.0,85.4,89.0,Critical Thinking,14.3,Low,Critical Thinking Activity,20,5.28,90.7
10642,25,M,3,2.05,39.4,75.9,11.7,0.5,113,59.2,54.0,73.0,53.0,51.7,25,261,3.32,2.46,2.56,2.37,2.34,Video,41.1,64.2,56.2,73.4,48.2,56.7,Critical Thinking,41.4,Medium,Critical Thinking Activity,35,2.89,63.6
10643,21,F,4,2.28,84.3,90.0,7.5,7.6,220,87.7,90.7,81.9,84.9,73.8,26,599,4.31,4.24,1.93,4.44,3.38,Video,64.3,100.0,88.3,78.9,85.3,89.9,Application Skills,15.7,Low,Application Exercise,25,3.12,86.9
10644,18,F,1,2.62,69.6,91.4,3.9,5.1,293,84.0,83.3,100.0,79.6,93.0,25,379,3.61,3.86,2.32,4.36,4.47,Video,71.4,99.3,81.1,100.0,76.0,66.4,Advanced Topics,17.4,Low,Advanced Practice,20,6.44,93.6
10645,21,F,1,2.82,61.9,65.4,16.8,3.8,240,50.8,61.3,66.5,74.7,60.9,17,290,1.55,2.5,2.62,1.7,1.72,Video,10.5,85.5,50.8,68.8,96.7,65.2,Problem Solving,39.1,Medium,Practice Questions,30,1.28,60.6
10646,21,F,3,3.76,100.0,100.0,0.2,14.8,429,100.0,100.0,100.0,100.0,100.0,37,614,4.43,5.0,1.39,5.0,4.87,Video,81.4,100.0,100.0,100.0,100.0,100.0,Conceptual Understanding,2.8,Low,Concept Review,20,5.59,100.0
10647,18,M,2,1.42,39.7,65.2,20.4,0.6,76,38.9,38.4,69.2,36.2,38.4,12,41,2.2,1.99,3.4,2.02,2.83,Quiz,31.8,37.4,54.9,49.5,49.8,24.2,Advanced Topics,58.6,Medium,Advanced Practice,30,4.64,39.0
10648,21,M,3,2.81,91.7,96.1,4.0,7.4,331,74.8,87.9,95.9,64.5,98.0,27,454,3.64,4.09,2.6,4.27,4.27,Video,70.3,100.0,85.2,91.7,75.3,74.5,Advanced Topics,21.8,Low,Advanced Practice,20,3.6,90.0
10649,21,M,3,2.73,57.1,94.3,6.3,4.9,304,70.1,76.6,84.4,60.0,68.3,21,339,2.88,2.94,2.58,2.82,3.18,Video,52.9,83.3,68.7,67.2,65.3,73.7,Critical Thinking,32.6,Low,Critical Thinking Activity,25,3.36,68.9
10650,23,F,1,2.68,60.3,74.3,20.0,2.5,137,66.1,75.1,62.1,75.9,65.0,20,210,1.89,3.15,2.54,2.58,2.19,Video,24.6,76.0,71.8,75.8,55.6,53.2,Advanced Topics,35.3,Medium,Advanced Practice,25,3.75,59.5
10651,26,F,2,2.72,71.5,79.5,11.8,8.4,213,98.8,91.8,78.2,87.9,69.7,20,270,2.98,3.37,3.51,3.24,2.75,Video,44.5,98.9,88.4,100.0,97.1,95.1,Problem Solving,22.9,Low,Practice Questions,20,3.83,73.1
10652,24,F,2,2.2,57.9,72.8,13.6,6.7,236,73.8,75.2,62.7,58.5,69.0,14,312,4.58,3.49,3.35,3.54,3.61,Video,70.5,93.0,72.0,79.4,66.6,88.1,Critical Thinking,33.7,Low,Critical Thinking Activity,30,4.88,71.8
10653,21,F,2,1.93,96.4,98.2,1.9,11.0,399,90.6,85.7,83.5,79.4,68.9,26,375,3.51,3.07,1.41,3.87,4.29,Video,75.4,100.0,96.0,95.8,98.7,95.9,Application Skills,17.4,Low,Application Exercise,25,6.05,80.6
10654,19,F,4,1.2,45.5,65.2,18.6,0.5,89,36.3,56.6,58.4,44.9,49.6,9,311,2.45,2.02,3.46,2.03,2.25,Video,20.7,44.7,51.1,50.0,49.1,25.6,Advanced Topics,56.0,Medium,Advanced Practice,25,2.39,43.4
10655,27,F,4,2.97,72.7,91.6,6.4,7.9,241,82.2,100.0,82.5,80.6,67.3,31,344,4.0,4.25,2.14,3.4,3.5,Video,66.1,79.5,92.0,96.6,84.0,100.0,Conceptual Understanding,16.4,Low,Concept Review,20,2.44,90.6
10656,22,F,3,2.41,61.1,76.6,10.3,11.4,377,82.1,83.0,77.6,57.7,75.5,24,301,3.82,3.32,1.88,3.44,3.47,Video,67.2,73.1,73.8,76.0,73.1,90.3,Conceptual Understanding,27.0,Low,Concept Review,20,4.2,76.6
10657,22,M,3,3.26,59.0,73.6,19.3,6.9,276,75.3,75.0,81.7,79.1,82.5,20,284,3.51,4.44,3.36,3.96,3.17,Video,53.6,86.5,98.4,100.0,82.4,90.7,Critical Thinking,27.4,Low,Critical Thinking Activity,25,6.44,72.7
10658,21,M,2,3.43,68.0,74.4,15.8,2.8,103,74.3,83.8,68.6,81.0,76.8,15,168,3.06,3.66,2.63,2.64,2.68,Video,26.8,82.8,91.5,95.1,91.6,75.2,Advanced Topics,25.5,Low,Advanced Practice,25,1.69,82.0
10659,22,M,4,3.0,71.5,73.6,11.1,8.0,260,78.0,93.5,68.9,66.7,69.4,21,514,3.15,3.04,2.31,3.44,3.2,Video,54.6,57.1,77.8,75.5,69.0,81.7,Conceptual Understanding,27.4,Low,Concept Review,25,3.59,78.7
10660,21,M,3,3.31,81.2,81.6,8.7,7.5,182,78.7,79.2,73.0,71.7,81.0,33,233,3.63,3.58,1.26,3.81,3.26,Video,83.0,88.2,81.4,77.9,78.4,98.9,Application Skills,20.2,Low,Application Exercise,20,4.3,87.2
10661,20,M,3,2.1,60.0,45.0,31.9,0.5,110,67.7,63.4,68.4,38.0,42.7,9,116,2.58,2.39,3.63,2.56,2.16,Quiz,26.3,53.8,46.4,52.6,58.4,44.5,Advanced Topics,56.4,Medium,Advanced Practice,30,2.12,37.0
10662,20,F,4,2.45,61.2,75.4,15.9,4.7,172,72.8,81.0,82.5,40.5,64.8,19,198,4.49,3.35,2.32,3.07,3.96,Video,65.4,43.4,73.6,82.2,56.9,51.0,Conceptual Understanding,36.3,Medium,Concept Review,25,4.18,70.9
10663,21,M,1,2.9,78.0,70.7,13.6,15.6,383,96.8,99.8,63.2,98.7,94.3,36,502,3.99,3.97,1.32,2.9,3.34,Video,68.6,100.0,100.0,100.0,79.9,100.0,Critical Thinking,8.9,Low,Critical Thinking Activity,20,5.4,96.9
10664,20,M,4,4.0,83.9,89.6,7.2,6.9,326,89.4,86.4,80.4,84.1,86.1,39,401,3.3,3.63,1.9,3.48,4.38,Video,69.0,100.0,90.0,100.0,97.8,79.8,Advanced Topics,13.5,Low,Advanced Practice,25,5.81,98.1
10665,20,F,1,3.19,60.4,86.4,3.6,2.9,209,76.4,69.2,81.6,77.4,62.2,25,210,3.77,3.01,3.61,4.66,3.65,Video,71.0,91.7,77.2,80.8,83.7,73.2,Advanced Topics,32.6,Low,Advanced Practice,30,6.17,65.7
10666,22,F,2,2.58,78.6,66.5,18.2,9.2,310,74.0,75.1,76.9,75.8,79.3,22,311,3.54,2.96,2.78,3.03,3.15,Video,42.8,92.3,98.5,87.2,68.7,79.8,Critical Thinking,27.0,Low,Critical Thinking Activity,25,2.04,80.6
10667,21,M,2,2.26,53.5,77.2,14.8,7.0,273,64.6,72.3,84.7,55.1,62.0,33,289,3.66,2.65,2.29,3.43,3.44,Video,66.2,95.9,75.8,90.4,78.6,68.1,Advanced Topics,33.2,Low,Advanced Practice,25,4.16,75.7
10668,25,F,4,3.63,79.2,77.0,11.6,6.3,264,86.1,91.5,76.8,81.5,87.4,27,314,2.57,3.59,2.69,3.73,3.15,Video,51.1,100.0,92.9,77.6,89.1,99.3,Application Skills,25.9,Low,Application Exercise,25,3.57,70.4
10669,18,M,4,2.81,56.0,93.6,0.5,5.1,295,87.4,82.5,89.4,79.6,87.7,26,315,2.99,3.45,1.83,3.16,4.0,Video,58.3,86.1,89.1,97.4,75.5,78.4,Critical Thinking,19.6,Low,Critical Thinking Activity,30,5.52,82.9
10670,24,M,3,3.23,90.7,99.9,0.4,13.5,425,100.0,98.9,100.0,100.0,100.0,32,588,4.17,5.0,2.21,4.82,3.87,Video,77.6,100.0,100.0,95.7,95.9,100.0,Application Skills,4.4,Low,Application Exercise,20,4.22,100.0
10671,24,F,3,2.46,60.8,83.3,8.0,3.9,183,60.9,68.9,80.9,56.6,66.2,13,254,2.49,3.3,2.66,3.39,2.7,Video,49.0,66.1,68.1,64.7,76.7,72.7,Application Skills,37.8,Medium,Application Exercise,25,4.85,61.9
10672,18,F,3,2.4,46.0,66.7,19.6,0.5,68,60.5,63.5,68.0,58.8,52.3,13,27,1.61,2.62,3.35,2.06,1.78,Practice,22.8,75.4,60.7,60.4,49.6,65.6,Critical Thinking,46.7,Medium,Critical Thinking Activity,35,3.6,48.7
10673,21,F,4,2.73,59.1,72.6,13.3,8.5,229,71.0,75.9,69.2,65.6,74.1,7,243,2.37,3.52,2.64,1.61,2.42,Video,21.2,74.5,86.0,84.1,67.0,85.7,Critical Thinking,31.4,Low,Critical Thinking Activity,30,0.79,69.1
10674,21,F,2,2.54,82.5,100.0,0.0,8.6,350,86.6,81.0,82.6,73.1,83.8,32,427,3.84,4.34,2.75,4.41,4.23,Video,76.7,100.0,100.0,86.7,74.3,82.6,Critical Thinking,20.0,Low,Critical Thinking Activity,20,4.93,81.5
10675,18,F,2,1.79,50.0,100.0,0.0,8.9,302,68.8,72.2,79.4,65.2,57.3,29,298,2.96,3.35,2.12,3.15,3.35,Video,51.9,76.8,75.4,68.0,50.3,77.2,Critical Thinking,28.7,Low,Critical Thinking Activity,20,3.3,67.2
10676,20,M,1,2.22,60.4,83.4,9.5,5.9,257,59.3,69.5,82.5,54.4,57.5,40,501,2.54,2.35,3.36,2.59,3.18,Video,39.0,85.4,71.2,73.2,68.4,63.5,Advanced Topics,39.7,Medium,Advanced Practice,25,7.46,65.3
10677,19,F,3,3.32,68.8,62.5,20.3,2.6,222,83.3,65.0,66.1,61.7,72.5,5,257,2.95,3.49,2.46,2.11,3.32,Video,46.8,93.7,78.9,78.5,70.1,67.0,Advanced Topics,30.4,Low,Advanced Practice,20,3.25,78.1
10678,25,F,3,2.81,68.6,88.6,3.9,7.9,335,78.2,63.4,85.3,63.7,78.2,23,491,2.69,3.27,1.98,2.53,2.72,Video,41.7,86.9,80.0,82.0,80.3,88.4,Problem Solving,26.9,Low,Practice Questions,30,5.75,74.2
10679,24,F,2,2.66,38.3,62.9,20.8,0.5,31,49.9,62.4,56.8,46.1,43.0,7,135,1.61,1.89,2.92,1.05,1.82,Video,24.5,68.4,50.7,43.0,49.4,41.9,Advanced Topics,52.5,Medium,Advanced Practice,25,0.01,45.5
10680,24,M,1,2.93,85.8,99.1,2.5,4.4,276,76.2,90.1,65.5,80.6,77.1,27,182,3.07,4.2,2.51,3.88,3.98,Video,58.8,80.3,99.1,93.2,89.5,93.5,Conceptual Understanding,22.0,Low,Concept Review,30,3.36,79.5
10681,23,F,4,2.71,98.7,87.7,6.3,6.4,223,81.5,88.0,59.7,79.8,85.4,17,399,3.55,4.14,2.79,2.81,2.61,Video,38.7,93.0,96.9,89.0,87.6,79.6,Advanced Topics,23.7,Low,Advanced Practice,20,2.01,75.2
10682,19,F,1,2.59,70.4,64.6,20.0,5.1,188,67.6,63.1,44.5,61.6,54.4,15,146,2.44,3.19,3.14,2.51,2.28,Video,27.8,91.8,68.3,77.2,52.0,75.4,Critical Thinking,37.2,Medium,Critical Thinking Activity,25,1.13,66.0
10683,20,M,3,2.56,59.0,76.0,13.7,4.9,193,66.7,79.1,71.6,78.9,79.8,12,183,2.8,3.23,1.34,3.63,2.42,Video,50.6,93.6,79.4,76.4,80.4,97.6,Application Skills,27.4,Low,Application Exercise,20,2.91,71.6
10684,23,M,4,3.11,82.5,76.8,10.4,7.4,330,81.9,84.4,83.6,87.0,75.8,28,370,3.65,3.78,2.47,3.55,3.42,Video,69.5,81.5,100.0,84.3,89.4,87.4,Conceptual Understanding,18.6,Low,Concept Review,25,3.71,89.4
10685,19,F,2,1.84,56.6,95.8,6.4,11.5,340,73.9,67.5,79.9,56.9,72.9,15,497,3.9,3.45,2.96,2.87,3.64,Video,63.6,72.1,79.3,62.9,79.2,60.1,Advanced Topics,31.0,Low,Advanced Practice,25,3.51,67.9
10686,23,M,1,3.08,72.3,71.9,14.5,2.9,168,64.4,75.5,62.5,55.1,64.1,19,327,2.14,3.03,3.19,2.4,2.03,Video,18.5,81.5,66.0,60.1,70.7,46.8,Advanced Topics,41.8,Medium,Advanced Practice,30,3.61,57.9
10687,21,F,3,2.26,45.8,73.7,15.8,1.3,175,50.9,55.2,78.9,44.3,48.5,12,266,3.34,1.56,3.23,3.6,3.27,Video,71.7,56.2,38.7,63.5,47.9,38.4,Advanced Topics,49.4,Medium,Advanced Practice,25,6.56,55.7
10688,21,F,4,2.96,55.8,91.3,6.3,12.1,410,85.2,89.0,96.7,92.1,76.3,41,471,3.91,3.8,2.66,4.16,3.93,Video,70.0,98.8,92.1,92.2,75.1,100.0,Critical Thinking,16.1,Low,Critical Thinking Activity,20,6.62,86.0
10689,23,F,2,2.28,34.0,68.8,16.9,1.0,135,44.9,48.5,59.5,38.1,48.6,25,174,3.1,2.29,2.48,3.07,2.02,Video,51.2,69.3,70.9,51.1,57.6,22.8,Advanced Topics,53.8,Medium,Advanced Practice,25,3.79,41.5
10690,22,F,4,2.87,93.2,87.2,8.2,3.8,249,89.4,74.9,77.8,77.4,88.4,25,360,3.73,4.36,2.17,4.18,3.71,Video,65.6,100.0,95.6,89.7,100.0,81.7,Advanced Topics,16.4,Low,Advanced Practice,20,5.0,95.0
10691,21,M,1,2.8,60.6,60.1,22.4,5.2,164,74.7,72.4,62.1,54.5,56.5,22,201,3.05,2.72,1.98,1.73,3.13,Video,50.8,69.0,74.3,62.1,77.6,57.2,Advanced Topics,38.1,Medium,Advanced Practice,30,3.14,60.2
10692,24,F,2,2.85,54.5,76.4,10.2,6.9,283,73.8,75.3,97.7,61.1,61.1,27,444,2.57,3.07,3.22,3.53,2.89,Video,47.6,67.8,67.1,80.4,64.5,56.9,Advanced Topics,33.0,Low,Advanced Practice,25,2.15,72.4
10693,19,F,3,2.58,55.6,71.2,15.2,7.9,227,69.4,74.5,89.5,67.3,66.0,18,382,3.6,3.19,3.57,3.68,3.62,Video,65.6,72.9,77.2,65.8,62.4,89.7,Critical Thinking,32.5,Low,Critical Thinking Activity,25,5.34,74.3
10694,23,M,4,2.41,47.5,100.0,0.0,8.9,280,77.4,84.9,87.0,80.9,59.0,38,445,3.09,3.43,3.32,4.01,3.37,Video,59.8,76.8,81.3,77.7,73.2,84.3,Critical Thinking,26.3,Low,Critical Thinking Activity,20,2.63,68.1
10695,23,M,1,2.11,84.6,100.0,0.0,8.9,325,100.0,83.4,92.4,85.0,100.0,40,285,3.58,4.03,2.26,5.0,4.46,Video,81.2,100.0,95.9,87.6,100.0,95.5,Application Skills,13.9,Low,Application Exercise,20,4.52,85.1
10696,21,F,4,1.2,48.3,68.2,14.9,0.5,8,44.9,38.7,64.8,20.0,43.8,9,123,2.37,1.36,3.92,2.34,2.12,Video,21.9,56.5,16.1,43.6,57.5,21.6,Problem Solving,64.1,High,Practice Questions,30,3.79,34.5
10697,22,M,3,2.93,84.5,77.7,14.5,1.8,78,81.0,71.7,61.7,74.9,77.9,17,163,3.07,3.77,2.4,2.7,2.67,Video,40.3,90.8,83.1,80.7,81.1,71.1,Advanced Topics,29.1,Low,Advanced Practice,20,6.0,68.9
10698,19,F,2,2.34,86.5,87.4,10.2,7.4,229,81.8,75.7,64.1,80.1,70.6,22,309,3.3,3.56,2.81,3.23,2.66,Video,49.8,86.2,99.7,89.7,86.4,91.2,Conceptual Understanding,21.2,Low,Concept Review,25,4.06,85.3
10699,24,M,1,2.02,59.2,71.3,17.8,10.7,351,78.5,71.0,65.2,46.6,60.5,31,369,3.47,2.85,2.07,3.55,3.18,Video,65.5,67.1,67.2,62.2,65.0,63.7,Application Skills,34.7,Low,Application Exercise,25,6.1,65.4
10700,21,M,4,1.87,54.7,50.7,29.7,0.5,61,57.0,55.5,57.8,53.7,50.4,2,11,1.77,2.19,2.8,1.24,2.0,Practice,16.9,57.2,49.1,78.1,31.6,44.0,Critical Thinking,48.5,Medium,Critical Thinking Activity,25,1.42,52.0
10701,20,M,1,3.04,100.0,78.5,11.1,5.8,149,90.7,84.1,75.8,84.6,97.9,25,379,3.46,3.9,1.67,3.32,3.59,Video,70.8,100.0,97.7,100.0,95.7,88.4,Advanced Topics,16.1,Low,Advanced Practice,20,2.94,90.4
10702,24,F,2,1.69,55.7,73.5,13.3,2.2,226,67.2,56.3,74.7,45.3,50.0,21,197,3.72,2.29,2.34,3.15,2.92,Video,67.1,41.6,57.8,54.4,52.9,45.6,Conceptual Understanding,42.4,Medium,Concept Review,35,5.2,59.4
